Maneuver_Type,R1_km,R2_km,Rb_km,Phase_Angle,Payload_kg,Delta_V_ms,Propellant_kg
Phasing,783.6664681161,0,0,2.8210480433423197,1437.4315206621125,18.7
Bi-Elliptic,906.6715097624041,9152.562190193148,48903.406359964276,0,737.3391132135957,2182.67
Bi-Elliptic,975.565339864935,28087.462506455882,62892.968119936035,0,4684.650897218617,12617.37
Hohmann,594.9828263634306,18231.533034766515,0,0,4575.013419310557,8661.07
Phasing,845.0152588726402,0,0,28.50868183943115,4953.201832379281,745.45
Bi-Elliptic,535.8253594002904,25778.865520617124,92258.18816619528,0,946.0547354609439,2912.23
Hohmann,916.8990951805015,33333.39632379388,0,0,3945.516725375787,9036.9
Phasing,407.9107361297956,0,0,44.34077252352911,4173.213958091213,1113.26
Hohmann,585.1542341010318,10080.584560432531,0,0,1728.9580337562313,2247.01
Bi-Elliptic,616.7824063096746,20050.879321092852,82298.21266788285,0,1773.378364161668,5505.74
Phasing,534.7980662141626,0,0,13.050582641115954,1233.0092547001736,79.72
Bi-Elliptic,592.5168150576054,19393.071138827218,92102.39844631817,0,3898.2915239351078,12440.86
Bi-Elliptic,804.8037199585863,18989.05608441826,94625.49165991115,0,3930.760634891978,12311.38
Hohmann,883.8011913932086,29207.76484598942,0,0,1989.367586790785,4383.3
Hohmann,239.71250120629577,4165.0995185514075,0,0,1660.53289622486,1143.03
Bi-Elliptic,624.7701594347044,4789.907658227039,57037.91808462378,0,1652.2061404508142,5980.12
Hohmann,356.5081887405493,12641.310522667296,0,0,3259.3375286603655,5272.95
Hohmann,862.2029106301386,3772.246480375768,0,0,2798.645753223271,1281.52
Bi-Elliptic,951.083976802234,20697.485170509957,98137.318878368,0,2167.6584349444242,6612.25
Phasing,457.9260265041839,0,0,5.117420930259531,1182.979011589499,28.92
Phasing,312.2247253762646,0,0,36.3303300617002,2388.900841354093,500.46
Hohmann,329.5320980911532,10105.526679486942,0,0,3840.026857351572,5376.0
Hohmann,265.5657752486017,20704.11274757354,0,0,1433.135433235475,3099.43
Hohmann,791.2777890143607,12029.870256236656,0,0,1606.0986253804604,2246.91
Phasing,230.0253829375504,0,0,29.08646303114453,1299.0915876283948,209.96
Bi-Elliptic,585.4203267652451,21624.454811065298,74537.72474833849,0,1072.3629376754857,3247.64
Bi-Elliptic,337.04858892628044,11368.389990938911,88471.03808810186,0,4049.874020628767,14605.72
Bi-Elliptic,577.4454467219941,29956.425509588094,56820.81866071027,0,2141.025189018792,5945.28
Hohmann,481.06911930843796,30484.5832380189,0,0,1561.257815748841,3752.75
Bi-Elliptic,282.54842260594415,6437.3075089487365,56831.932808401114,0,2412.6111159368356,8714.63
Hohmann,421.8777036012523,5085.373190435532,0,0,1263.2911440939974,969.73
Phasing,606.9959313186291,0,0,10.615444783782987,3959.811688610387,204.45
Hohmann,866.5150859102081,3202.5683255898684,0,0,1010.0395351136157,376.71
Phasing,650.3713725744186,0,0,26.956032949081553,4512.692622834385,645.8
Phasing,247.8613364287262,0,0,40.0515601710772,2232.1645256098764,530.43
Phasing,376.38352547998596,0,0,26.412508722275597,3305.7991264314064,472.02
Phasing,808.7828436851999,0,0,31.057290844361013,2368.8877981690866,395.28
Bi-Elliptic,295.44229955581034,12923.756354895482,58543.22931860116,0,4249.384419208052,13736.21
Phasing,774.979674080361,0,0,1.590251710746727,3210.9653249084317,23.41
Hohmann,630.4910870156938,33359.1994139984,0,0,844.1118008112742,2031.1
Hohmann,553.5377721422008,27273.679252061007,0,0,3300.7487967078964,7535.49
Bi-Elliptic,922.119558258679,28150.809693691193,75225.9688657072,0,4032.788684727641,11309.74
Bi-Elliptic,971.069469172993,7464.959118879209,41139.107374334635,0,4121.399587652546,11690.2
Phasing,282.6134391383819,0,0,5.700696754518942,767.0002114970409,21.23
Bi-Elliptic,858.1818530795651,11932.333665525071,74729.32154374776,0,2011.0037050889418,6478.39
Phasing,910.9677065963066,0,0,6.012731338362028,3975.6001542814975,111.05
Bi-Elliptic,357.1037096618611,15447.288396685826,52346.49043734623,0,2297.616911001625,6957.11
Hohmann,284.8740709785578,34451.90097074739,0,0,4504.814659690524,11628.19
Phasing,231.6786338438126,0,0,9.561601130814534,2544.8035692122266,121.06
Hohmann,621.6329192425696,17714.75840353502,0,0,3477.9044495903086,6446.54
Bi-Elliptic,688.7964202325759,30452.466567577492,95272.71860675942,0,4894.079243679592,14506.59
Phasing,762.6280412232052,0,0,7.478599959725984,3286.377925910994,116.26
Hohmann,622.6669665228048,14628.345865050445,0,0,1964.810102978592,3260.91
Phasing,416.4308300749857,0,0,43.50573225449226,1819.469238401141,473.36
Bi-Elliptic,273.2379499588201,28850.60387383935,99710.40219063494,0,1773.3650416682467,5619.87
Hohmann,616.9487366225959,22767.819776510714,0,0,3986.658990378385,8361.18
Bi-Elliptic,510.9942076326697,29876.099649339867,75127.54401026783,0,1122.4542169337483,3304.39
Hohmann,387.6332439195103,3049.4759924278233,0,0,3716.3633563068997,1738.07
Phasing,266.87432585826497,0,0,18.658539874574913,3484.425457154972,339.13
Hohmann,636.9746425709959,9753.11906652582,0,0,2675.071440636598,3341.04
Phasing,670.8724635464873,0,0,30.26045606202741,2552.336460322735,417.36
Phasing,821.6093678293014,0,0,29.988959284223355,4720.317182334271,755.07
Phasing,324.1065394484765,0,0,36.616077862399166,1037.9334088482774,219.32
Hohmann,642.5326643637004,6028.213892553185,0,0,4209.680994603749,3479.53
Bi-Elliptic,272.48628255043997,17232.290304155627,52306.14922258626,0,4999.422957114041,15114.36
Bi-Elliptic,841.3933167845593,15366.779508131709,45316.48242798965,0,4094.468529515087,11041.31
Hohmann,239.65509780929474,3192.9777168060864,0,0,4171.533273379917,2221.39
Bi-Elliptic,668.1842451634,16823.96045756599,64381.55509505279,0,1902.0815920635766,5727.63
Hohmann,909.0882428898194,16253.847162829994,0,0,4933.401596938906,8171.83
Hohmann,469.76476959247987,20276.75561074175,0,0,3349.2925417755037,6868.1
Bi-Elliptic,979.8676424886254,11839.624484850063,73120.89256266183,0,2971.868538483129,9390.73
Hohmann,461.70809402543085,12068.784067368575,0,0,1153.1575477408428,1760.89
Phasing,500.81062378331814,0,0,43.62519051210781,1296.692620344093,336.2
Hohmann,907.6163468611317,8098.365602851999,0,0,3432.4850474832037,3393.63
Phasing,675.1153051817398,0,0,21.912738740571278,727.5234540290645,82.08
Phasing,833.7749921503548,0,0,11.030615507368443,3712.2245229257405,196.36
Hohmann,980.6405050627143,27664.276221382344,0,0,3685.648995969178,7821.57
Bi-Elliptic,762.9992357718645,28124.404645360377,42006.942750360875,0,3602.190121787801,9093.87
Hohmann,623.5104538339543,26885.519682431288,0,0,4317.473432206729,9676.23
Hohmann,468.0236284375397,21612.645096855995,0,0,1258.677588082442,2658.92
Hohmann,856.226651140611,19246.08473088972,0,0,4179.541307117768,7699.7
Bi-Elliptic,411.3495707131491,17832.451987602537,51931.60944888199,0,998.7437670989202,2936.92
Phasing,893.9689090029838,0,0,5.7840327712564195,3720.001379474041,99.96
Phasing,451.91273064323275,0,0,40.35401189687066,1671.6949210034268,394.31
Bi-Elliptic,687.1811633827624,20336.571941266233,78443.21780212029,0,1677.0386887709699,5102.89
Phasing,771.0609998521106,0,0,25.017295596230902,2402.9417817061217,312.76
Hohmann,272.9354345726233,18734.084050366535,0,0,3349.3411366415103,6901.71
Phasing,658.5334923457136,0,0,35.42686152011522,4803.048976326649,949.17
Hohmann,735.9420613922997,35074.99948853411,0,0,3172.6957662549944,7607.02
Bi-Elliptic,327.22158987867294,7538.795682897201,66650.83213714375,0,3535.169622071773,12916.32
Hohmann,740.1367606001038,7044.095043413887,0,0,1946.8103766372474,1794.29
Bi-Elliptic,595.8739715693118,13230.277359992871,67608.41487753404,0,4577.142934696128,14636.0
Phasing,297.4696450287894,0,0,43.28996785358449,1335.10553012828,348.58
Hohmann,206.9453319376116,20028.842305542617,0,0,3221.736650713699,6951.9
Hohmann,830.0594956568043,19534.10404795045,0,0,3245.9078532845774,6059.02
Bi-Elliptic,951.5212247463681,18849.330380941316,72695.15131798337,0,4190.562056454988,12272.19
Phasing,717.5143010126287,0,0,32.773019184492604,2323.9478394251983,416.24
Hohmann,355.02268541808587,27609.93745883592,0,0,4184.887437013285,9965.14
Hohmann,253.7130770263346,7417.928297276958,0,0,3390.51950667586,3842.08
Phasing,396.99303349495557,0,0,42.115450692912574,4472.972275137776,1118.4
Bi-Elliptic,723.4587674023509,7078.6609079544305,83807.05974765653,0,1105.7370137303694,4109.7
Hohmann,230.0593547115347,22666.495364904837,0,0,1947.749920995052,4412.69
Bi-Elliptic,928.8826431797606,7762.8911275268965,74888.15537130873,0,3182.1499018702643,11016.5
Bi-Elliptic,996.744080313618,26536.424406831735,97944.95224597241,0,1106.3632910071658,3227.82
Bi-Elliptic,960.0449453020174,30231.214647224,88570.33587078206,0,1986.9859137347537,5641.53
Phasing,219.95849960928214,0,0,27.11983080970837,565.3665256816196,84.28
Bi-Elliptic,518.6540768922684,27932.891343642877,98773.03288098554,0,3153.5691684689077,9707.16
Hohmann,691.7275779734189,16966.89838507303,0,0,2476.4156856774553,4413.64
Bi-Elliptic,351.2449593260948,18740.46796537631,71144.82491650613,0,1179.2212807101578,3732.78
Phasing,501.90391243696456,0,0,18.34610963240895,4971.739960700619,466.39
Bi-Elliptic,964.5944550818064,17133.075461026732,55442.51520066995,0,2079.8834215759316,5770.18
Phasing,483.469819944208,0,0,34.96646973641542,2869.6383066159024,565.91
Phasing,379.34757883122654,0,0,21.621393609431518,2850.9597745458104,324.1
Hohmann,995.1687345204876,15445.439867248986,0,0,4943.065501174551,7783.96
Bi-Elliptic,360.49190981662065,20467.501800748963,67867.5802275042,0,2369.606970883115,7329.9
Hohmann,294.29606067109296,31852.61200552043,0,0,3370.2262290355716,8496.94
Bi-Elliptic,819.0756342163643,9428.250919216898,96883.71078265482,0,2349.44963569467,8423.84
Phasing,882.6543760950015,0,0,26.411264649313438,1434.3586370998742,197.04
Bi-Elliptic,675.1066266571933,34241.17085062234,67394.8172177739,0,639.6166362673271,1786.65
Phasing,320.0543592521818,0,0,22.46736965424912,3451.2452153431286,411.57
Bi-Elliptic,532.9710274869617,31951.46454724935,70433.43410480255,0,4765.432839873494,13756.06
Hohmann,762.5980555983328,6348.083433381466,0,0,4927.872732452073,4093.29
Bi-Elliptic,434.539581088958,24336.89279008633,94598.44810476471,0,3717.94385471371,11734.89
Phasing,415.9910533549832,0,0,6.809632087355769,1626.068688098599,53.53
Hohmann,634.4463856693096,17869.28691026439,0,0,4601.03538105751,8544.14
Phasing,910.304802329418,0,0,10.885609614616332,4769.455962811563,247.43
Phasing,608.2831803516009,0,0,39.74051593767412,1083.1958549533863,247.52
Bi-Elliptic,517.5318511009657,33628.0064906737,56413.22041855278,0,4707.512706308459,13065.02
Bi-Elliptic,304.0180362076327,16939.087637734036,70404.15889968052,0,3099.755384366468,10009.29
Phasing,239.65616199447783,0,0,32.90233654365207,2940.6468865727584,549.64
Phasing,281.2439357676865,0,0,5.569689003746928,884.1689781797145,23.9
Bi-Elliptic,316.5155029599674,18283.141620418504,61299.34892722512,0,1078.1670855532102,3336.7
Hohmann,365.86344475056103,22630.036769006787,0,0,1468.4579313908537,3232.23
Hohmann,395.8093599936496,27422.053174305398,0,0,1148.498598327217,2707.03
Hohmann,219.75749647594282,3497.2834230439107,0,0,2212.1167543136553,1301.45
Bi-Elliptic,957.4348677698237,29521.481954889372,62693.96064059012,0,721.3686845630235,1937.36
Bi-Elliptic,650.9518272500075,31738.555043393397,91515.63888284066,0,2451.4008762602853,7228.42
Bi-Elliptic,628.4303589212101,17320.142715683312,71027.85372819,0,3665.5238025654808,11294.79
Hohmann,230.90213493198365,29474.893300157124,0,0,2853.7712392227304,7111.28
Hohmann,338.67337853643266,8796.971121190692,0,0,1139.8198436201824,1436.43
Hohmann,831.7384667264749,13087.10105952619,0,0,720.3675556215222,1057.7
Hohmann,366.35018601371064,27881.068980795688,0,0,3669.618656439324,8748.74
Hohmann,341.6715122897757,3370.5874545093607,0,0,1932.8263482129696,1028.97
Bi-Elliptic,577.5470812920025,6938.585921542285,66931.326734921,0,2584.9230969874475,9273.89
Bi-Elliptic,633.3699464930376,22585.73232879665,49205.965168626615,0,4191.658801311465,11445.67
Bi-Elliptic,913.656257258857,26381.54231428384,40193.54833530508,0,4452.107658558703,10873.67
Phasing,562.0746666811187,0,0,35.79878808613168,4817.232896231881,971.45
Bi-Elliptic,719.8388707739582,29897.278256321937,88170.99851288454,0,3293.138998291074,9646.58
Bi-Elliptic,341.1649055181259,29397.344329243482,62819.81184096457,0,2820.7196027413906,8278.42
Hohmann,425.22782562865444,28432.88579639206,0,0,1461.4757519634338,3468.79
Hohmann,651.2852061432231,8085.93832706877,0,0,2898.552950868677,3100.54
Bi-Elliptic,900.4154077342323,20632.634296170672,64397.86820468027,0,4778.817972067739,13543.46
Phasing,626.7606184138797,0,0,16.147758300583785,2452.507837786626,198.19
Phasing,383.6463374695624,0,0,17.789286110921285,2049.902556385803,187.58
Bi-Elliptic,753.1759608209246,12076.782929123636,70113.04746495295,0,3829.7708672269114,12288.89
Bi-Elliptic,459.7479023596738,3857.801412774182,69609.30338361704,0,3405.144007880571,13877.01
Phasing,588.8994127540795,0,0,10.200722911072422,1205.4430562129915,59.76
Phasing,711.1772571322017,0,0,22.240540672564215,3989.1812593771883,456.41
Bi-Elliptic,823.4233090992814,3065.6840688280327,73340.21710137175,0,3249.7758929256333,13293.18
Bi-Elliptic,396.9937892816102,28938.677563661266,89860.12450893974,0,3560.7343797122503,10956.27
Phasing,704.4023266253628,0,0,7.983568820469085,1254.5733527791956,47.7
Phasing,636.2516523055556,0,0,22.757581879760657,3831.274403582671,452.38
Phasing,243.1685595922275,0,0,17.98261369937492,1545.3577750604352,144.68
Bi-Elliptic,698.1260694570077,20337.259523800516,51321.79804656224,0,1147.6851902108974,3171.98
Phasing,605.6853178614663,0,0,26.726146418732892,4622.611439292133,657.26
Bi-Elliptic,765.1367424019247,5839.995410583504,98382.63598090096,0,4300.4043959527135,17106.27
Bi-Elliptic,452.72370961475553,4752.484333431023,65193.47340188759,0,2520.6749719642576,9752.06
Phasing,335.4980207303356,0,0,20.39977944436261,2856.3586476762152,305.3
Hohmann,748.0646444190852,29640.796774016937,0,0,2121.8880759834333,4814.65
Phasing,380.29423798669404,0,0,11.166840222482678,4978.234078123626,275.83
Bi-Elliptic,392.46922992811886,2913.8343380012293,50767.44911066911,0,561.9202163245882,2173.02
Phasing,430.92827283821805,0,0,28.036380101536373,1457.2410281107686,222.01
Phasing,869.6214046346734,0,0,10.335472579983927,4109.973249281429,202.44
Hohmann,961.9860984948282,16386.254302457986,0,0,4087.9863956207823,6725.31
Bi-Elliptic,849.0558276516955,31843.18464566621,93724.10307086389,0,2876.9427152947333,8293.34
Hohmann,693.6794234039123,29965.485537106266,0,0,691.2642037796239,1589.79
Phasing,902.8222741699273,0,0,16.702500845347217,4374.615058541625,359.46
Bi-Elliptic,505.4687467862253,24393.011226417275,78769.82845947336,0,1138.9820698853432,3463.66
Hohmann,722.9891827385364,4296.854912589095,0,0,2413.5640573676164,1372.35
Phasing,481.127411223736,0,0,43.83821522073964,4325.899558694335,1130.42
Phasing,242.12763136318262,0,0,33.43850850920619,3551.873756746764,676.76
Bi-Elliptic,351.87941799167197,11291.477956628503,40639.131642355955,0,4638.351127102271,13566.84
Phasing,995.391120824795,0,0,39.8442173607867,1693.7338669849184,376.89
Hohmann,351.71029350225734,33820.7183515699,0,0,3524.2627875501685,8943.69
Phasing,226.2524904886521,0,0,43.10750458655892,4871.960295721308,1272.81
Hohmann,498.7779368524178,5437.799235105042,0,0,960.4731719308505,761.31
Phasing,284.6613671516337,0,0,13.458255223019089,1388.8409646995965,94.6
Bi-Elliptic,618.1713053563961,24252.971806720805,92187.41949884922,0,2940.803557200116,9034.07
Bi-Elliptic,734.0969130888428,10450.176868738177,53740.08063703713,0,3520.2735760702635,10781.83
Hohmann,553.9602502041907,27276.833613020142,0,0,1556.8813615076356,3554.17
Bi-Elliptic,620.13400552821,18407.807796833495,87928.28117288198,0,4817.681744229948,15334.04
Hohmann,756.9560612607958,19507.84941784784,0,0,1387.6581409208407,2628.21
Hohmann,996.1212710872596,24701.40193857968,0,0,2372.1172944390187,4791.6
Phasing,690.576564500153,0,0,12.30827499474569,1792.5429540928712,107.63
Bi-Elliptic,239.09773654777842,13132.389793891276,74479.781556106,0,1953.8219501005995,6718.25
Phasing,985.8006595308361,0,0,9.16222674350681,3222.28877899887,138.7
Phasing,310.7881656461141,0,0,30.080542996704228,1736.4727969547912,290.06
Phasing,398.0062943796214,0,0,29.66992134887269,2111.1788756565775,344.57
Bi-Elliptic,960.3659619668408,29015.732070825998,72267.1214657197,0,735.1876308293613,2030.38
Phasing,597.5248926381105,0,0,35.957417728796614,3126.2277160231374,632.08
Phasing,224.72337101091222,0,0,34.54198311014283,1503.1674914451444,298.28
Hohmann,874.1709038755602,13171.45508453947,0,0,4517.5581768511565,6593.21
Phasing,293.68042966424525,0,0,44.464411972615245,2688.4809394273993,726.66
Phasing,502.6402502348072,0,0,23.68853951774817,2830.9123313357504,353.37
Bi-Elliptic,554.2205742779238,17169.23698118977,95774.62956105024,0,1242.857048336232,4095.92
Hohmann,341.13930618887815,12680.952463575019,0,0,2169.0584551342845,3530.15
Bi-Elliptic,846.0001987498699,4151.347345838832,84639.81561044953,0,4431.914514394026,17925.11
Hohmann,779.8989202650492,32973.15780568622,0,0,4428.215276433609,10346.72
Phasing,367.2603714801411,0,0,42.78723090078043,1240.4091947312777,317.22
Bi-Elliptic,344.17152539125624,30233.396671350278,64139.84118507826,0,2446.6514485075777,7184.93
Bi-Elliptic,630.1100978433105,18431.933660898925,51369.6864806811,0,2270.928500114049,6415.12
Bi-Elliptic,529.0802190227281,20983.864813501485,49231.60143634819,0,2356.8173318882154,6588.22
Phasing,939.4882919709429,0,0,7.771073386435363,1624.056135692072,59.05
Phasing,208.01673157267732,0,0,3.845962356084532,1279.9278752878968,23.8
Hohmann,398.7041848780082,24424.543448715463,0,0,3494.2781812663407,7882.53
Bi-Elliptic,491.26424331097115,20715.939878113673,73689.01976190004,0,2928.4531275211825,9019.33
Hohmann,757.0104586023517,18538.633053688925,0,0,4444.526215015976,8197.05
Bi-Elliptic,245.02687682331495,12704.663281910458,69710.71987587474,0,1204.7174975200846,4103.29
Bi-Elliptic,703.6756044243459,21561.44305660341,78474.1415258547,0,1822.0052564264029,5484.87
Bi-Elliptic,628.8932196946612,24143.779670243068,52020.22027748114,0,758.8533476797011,2089.27
Phasing,447.67056706347626,0,0,20.17539512645544,2646.3464144650757,276.96
Hohmann,701.2689910198653,18334.37829229416,0,0,1378.7509335623945,2558.29
Bi-Elliptic,653.0210861885753,15930.183922826971,82275.62956776732,0,2340.042874076826,7507.82
Bi-Elliptic,825.7401277014642,6058.910196794419,75590.89655874149,0,2630.0726557454113,9682.8
Bi-Elliptic,266.0376992714148,31582.34138195002,59052.79894712067,0,2212.0663290114635,6458.19
Bi-Elliptic,918.1660922232629,13995.02690768374,71276.34069345337,0,3638.372706841097,11180.59
Bi-Elliptic,603.0752480217376,2578.2609524612867,84764.41878937237,0,4013.12606514004,17976.2
Hohmann,802.7381918102978,22651.411895417983,0,0,1822.492178050737,3675.78
Hohmann,911.3171736954674,19085.397716178417,0,0,1091.133816357747,1978.43
Hohmann,218.48881522635287,4903.847449566114,0,0,745.2586191872134,601.51
Bi-Elliptic,549.0635312810971,25707.35860965449,41575.594981863134,0,2387.747119959172,6252.89
Bi-Elliptic,269.26423696870415,23021.17100395284,70232.79762865856,0,3796.121003741886,11791.66
Phasing,541.9411209863456,0,0,23.713403702023367,3943.642823784534,491.36
Phasing,286.3259947243001,0,0,26.118566510813743,991.0493244843606,140.7
Phasing,277.17573524019883,0,0,22.98248537033677,2754.936670788025,338.21
Bi-Elliptic,406.35594632499044,13613.066434280188,63317.819250221844,0,4843.530956753571,15580.77
Bi-Elliptic,953.199776386516,6160.228660314554,87043.34558025467,0,4936.116075546124,18490.41
Phasing,663.0469920299955,0,0,1.94489369551997,4347.66685814996,39.15
Phasing,833.7762652702116,0,0,29.711847995706435,2167.976441767175,342.72
Phasing,322.53198439911426,0,0,14.763432179397858,1520.6723705836519,114.1
Hohmann,808.3532307922665,8213.271923404707,0,0,1547.1632494969476,1596.96
Hohmann,259.8957223515656,19313.73127918487,0,0,4708.693531042351,9874.41
Bi-Elliptic,323.9729159696296,24565.934624295576,78521.46661015804,0,4675.047309667035,14557.45
Bi-Elliptic,749.3676577664704,19036.41493924733,74223.60803879277,0,3098.0832705100725,9342.55
Hohmann,644.5417777177482,2973.022773981639,0,0,1321.9079226691629,515.41
Bi-Elliptic,689.5408270765586,25789.927704866026,49451.82847795719,0,4312.762616006588,11555.01
Phasing,876.4996371065107,0,0,44.705717460415,1724.2669867084785,447.74
Hohmann,946.7823266679868,24364.79444465022,0,0,951.5599008538379,1928.41
Hohmann,357.8596687316635,24614.090937506964,0,0,1277.4060034185986,2914.07
Hohmann,647.3130644938772,12124.601283485103,0,0,4956.805005837316,7235.38
Hohmann,674.6686328023175,5134.081791714668,0,0,4928.6395962414335,3443.83
Hohmann,871.5448611921834,7409.3418624883425,0,0,4734.6359521144,4372.94
Bi-Elliptic,979.1189206226263,10242.17666112436,58693.7720436798,0,817.5029631835027,2495.46
Hohmann,965.8998041539071,15489.076529753347,0,0,3414.636396898861,5422.32
Bi-Elliptic,803.5946699488942,3188.3421716183934,47236.01181400408,0,1926.82813489227,6750.64
Bi-Elliptic,950.5917512847684,20894.72604115657,64737.17975150623,0,1609.8324651054008,4529.42
Bi-Elliptic,374.5505419011524,9793.133361546154,70899.37962893602,0,3087.208514259365,10855.37
Phasing,392.18886470665996,0,0,44.32831683843729,2945.9679286855494,786.62
Phasing,982.1861431456525,0,0,12.926154314555529,3878.1190299447803,240.29
Hohmann,816.376677122118,2226.564432837703,0,0,4891.477255421441,1139.39
Phasing,458.63085257241954,0,0,39.96581300417624,3449.4948426982055,803.42
Phasing,783.1667541854937,0,0,32.00874324772546,4809.084233693869,833.29
